證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比
2397,友通,"360,707",528,"25,637,455",73.30,73.30,69.90,70.90,26.86
2399,映泰,"2,765,289","1,720","66,672,954",24.80,25.00,23.85,24.10,0.00
2401,凌陽,"3,473,383","2,437","91,454,091",27.35,27.45,26.05,26.20,0.00
2402,毅嘉,"2,238,344","1,542","78,390,948",36.00,36.05,34.55,34.85,16.60
2404,漢唐,"2,222,883","2,793","1,094,639,372",493.00,500.00,482.50,489.00,17.73
2405,輔信,"3,810,829","1,824","72,767,597",19.80,19.80,18.80,18.90,472.50
2406,國碩,"2,345,622","1,721","31,121,853",13.80,13.80,13.10,13.15,0.00
2408,南亞科,"22,593,776","10,068","569,633,388",25.75,26.00,24.70,25.40,0.00
2409,友達,"42,005,467","9,893","564,110,266",13.80,13.85,13.30,13.40,0.00
2412,中華電,"8,494,653","3,847","1,042,969,975",122.50,123.00,122.50,123.00,26.17
2413,環科,"502,872",411,"11,468,842",23.60,23.60,22.60,22.75,0.00
2414,精技,"246,204",221,"8,834,366",36.15,36.15,35.60,35.85,14.40
2415,錩新,"319,584",247,"9,140,617",28.85,29.05,28.20,28.95,22.10
2417,圓剛,"1,958,855","2,197","86,952,340",46.35,46.35,43.55,44.35,0.00
2419,仲琦,"1,383,029",920,"38,240,448",28.65,28.65,27.25,27.55,0.00
2420,新巨,"650,083",605,"38,673,988",60.60,60.60,58.50,59.80,14.62
2421,建準,"2,530,984","2,227","237,048,291",95.00,95.10,92.30,95.00,20.08
2423,固緯,"117,213",129,"4,788,835",41.45,41.45,40.25,40.75,15.73
2424,隴華,"4,273",23,"256,047",59.90,60.00,59.90,60.00,0.00
2425,承啟,"1,422,837",987,"49,995,666",35.80,36.10,34.35,35.15,292.92
2426,鼎元,"2,353,133","1,495","48,608,959",21.50,21.50,20.25,20.90,61.47
2427,三商電,"1,125,300",903,"29,634,330",26.85,26.85,25.95,26.60,19.56
2428,興勤,"368,415",436,"56,184,815",157.00,157.00,151.00,152.50,12.91
2429,銘旺科,"2,052,255","1,413","62,086,283",32.55,32.55,29.50,30.30,0.00
2430,燦坤,"70,680",133,"2,089,200",29.60,29.65,29.45,29.60,18.73
2431,聯昌,"1,291,207",630,"18,165,063",14.25,14.40,13.80,14.30,0.00
2432,倚天酷��-創,"72,316",49,"2,367,876",33.80,33.80,31.95,32.00,15.31
2433,互盛電,"69,402",86,"3,457,359",49.85,49.85,49.75,49.85,15.39
2434,統懋,"4,451",10,"140,129",31.50,31.50,31.50,31.50,45.65
2436,偉詮電,"776,820",807,"39,766,063",52.30,52.30,50.40,51.60,42.64
2438,翔耀,"131,774",173,"3,771,117",29.95,29.95,28.10,28.85,0.00
2439,美律,"2,861,915","1,983","293,089,332",105.50,105.50,101.00,102.50,13.24
2440,太空梭,"183,994",122,"2,185,136",12.10,12.10,11.75,11.90,0.00
2441,超豐,"2,482,118","2,066","147,399,898",59.20,60.10,58.00,60.10,14.41
2442,新美齊,"1,633,332","1,014","38,121,395",24.10,24.10,22.80,23.40,12.51
2444,兆勁,"938,502",476,"15,380,723",16.35,16.75,16.20,16.20,0.00
2449,京元電子,"18,298,004","11,076","2,091,929,627",118.00,118.50,112.00,112.00,18.73
2450,神腦,"97,821",143,"3,123,332",32.00,32.20,31.75,31.95,17.65
2451,創見,"1,514,163","1,871","129,318,561",85.70,86.90,83.60,85.00,15.23
2453,凌群,"997,412",930,"55,341,215",56.40,57.00,54.50,55.40,18.65
2454,聯發科,"10,467,556","30,506","14,785,600,300","1,435.00","1,460.00","1,385.00","1,390.00",20.47
2455,全新,"8,694,830","7,594","1,370,713,703",165.50,165.50,152.50,155.00,39.44
2457,飛宏,"4,763,066","2,879","156,051,459",34.60,34.60,32.15,32.25,64.50
2458,義隆,"2,465,777","2,203","352,897,384",148.00,148.00,141.00,142.50,15.05
2459,敦吉,"88,539",139,"6,025,225",68.90,68.90,67.50,68.00,11.93
2460,建通,"658,753",354,"14,174,226",21.50,22.10,21.20,21.70,0.00
2461,光群雷,"275,466",272,"5,175,110",19.00,19.00,18.65,18.85,11.86
2462,良得電,"324,942",617,"7,971,744",25.25,25.25,24.25,24.60,20.00
2464,盟立,"5,279,141","4,270","382,904,520",74.50,74.50,71.20,72.60,74.08
2465,麗臺,"386,001",417,"26,244,412",70.40,71.20,67.30,67.60,0.00
2466,冠西電,"300,187",240,"23,223,513",79.90,80.00,75.00,80.00,0.00
2467,志聖,"1,436,588","2,222","263,479,451",189.50,189.50,180.50,181.50,43.01
2468,華經,"1,301,742",985,"32,261,757",25.10,25.55,24.20,25.00,27.17
2471,資通,"407,923",593,"21,172,205",53.10,53.50,51.30,51.40,19.25
2472,立隆電,"2,149,349","1,985","168,118,038",80.00,80.00,77.10,78.90,12.19
2474,可成,"4,112,682","2,433","810,707,625",198.00,199.00,196.00,197.00,15.33
2476,鉅祥,"1,769,025","1,429","143,571,438",83.40,83.40,80.00,80.90,18.02
2477,美隆電,"791,180",473,"19,741,846",25.55,25.55,24.60,25.20,16.47
2478,大毅,"237,443",257,"10,723,671",45.70,45.70,44.60,45.35,18.66
2480,敦陽科,"567,714",709,"78,368,551",137.00,140.50,135.00,140.50,19.04
2481,強茂,"1,405,536","1,229","66,468,305",48.50,48.50,46.80,47.10,20.93
2482,連宇,"348,703",375,"8,150,207",24.25,24.25,23.05,23.25,37.50
2483,百容,"127,768",130,"2,694,487",21.30,21.30,21.00,21.25,70.83
2484,希華,"336,609",307,"7,895,161",24.40,24.40,23.25,23.30,31.07
2485,兆赫,"1,254,900","1,246","17,186,584",14.20,14.20,13.50,13.85,0.00
2486,一詮,"12,874,719","7,137","1,303,376,232",106.00,106.00,98.70,101.00,360.71
2488,漢平,"2,156,401","1,596","119,615,105",54.80,56.60,54.50,54.90,11.78
2489,瑞軒,"7,120,667","2,732","128,066,830",18.00,18.45,17.55,18.20,11.74
2491,吉祥全,"79,459",102,"1,025,564",13.30,13.30,12.55,12.60,0.00
2492,華新科,"2,205,048","2,114","190,913,923",88.60,88.60,85.70,86.60,22.44
2493,揚博,"560,592",780,"52,416,807",95.70,95.70,92.60,93.30,15.87
2495,普安,"2,357,947","1,316","70,509,167",30.35,30.60,29.20,30.10,17.71
2496,卓越,"112,028",249,"9,388,327",83.00,85.30,81.90,84.90,12.75
2497,怡利電,"757,349",665,"42,955,920",57.60,57.80,56.00,56.80,23.28
2498,宏達電,"15,161,182","8,375","679,890,707",46.20,46.35,44.10,45.30,0.00
2501,國建,"3,343,380","1,678","75,472,062",23.05,23.40,22.20,22.70,11.24
2504,國產,"3,092,158","1,909","133,012,730",43.25,43.50,42.70,42.85,10.45
2505,國揚,"381,116",367,"7,891,708",21.25,21.35,20.40,20.55,29.36
2506,太設,"676,285",387,"7,179,876",10.85,10.85,10.40,10.75,4.56
2509,全坤建,"277,908",350,"4,202,046",15.35,15.45,14.90,15.45,193.12
2511,太子,"2,122,420","1,089","20,571,415",9.81,9.83,9.60,9.81,42.65
2514,龍邦,"811,533",364,"15,097,368",19.10,19.15,18.35,18.70,4.79
2515,中工,"7,011,222","2,695","68,367,320",9.85,9.88,9.62,9.82,21.35
2516,新建,"2,871,486","1,196","43,474,963",15.30,15.30,14.80,15.25,26.75
2520,冠德,"2,526,762","1,795","121,322,465",48.75,48.75,47.50,48.20,4.80
2524,京城,"685,611",572,"41,592,709",61.80,61.80,60.10,60.50,19.84
2527,宏璟,"585,081",484,"19,983,669",35.40,35.40,33.80,34.15,27.76
2528,皇普,"1,191,466",584,"46,703,473",40.60,40.60,38.40,40.15,0.00
2530,華建,"939,966",558,"34,376,239",36.50,37.05,36.15,36.80,17.20
2534,宏盛,"1,656,417","1,300","39,044,901",24.35,24.35,23.25,23.45,80.86
2535,達欣工,"240,799",459,"12,776,842",53.40,53.40,52.80,53.20,11.18
2536,宏普,"416,860",208,"12,683,629",30.90,30.90,30.00,30.65,18.03
2537,聯上發,"1,761,712",870,"20,154,048",11.60,11.60,11.25,11.50,19.83
2538,基泰,"1,064,994",426,"14,410,273",13.75,13.75,13.40,13.45,0.00
2539,櫻花建,"738,325",659,"37,780,177",51.90,52.00,50.50,51.20,42.31
2540,愛山林,"1,638,365","1,274","145,140,703",88.40,90.30,86.50,90.20,23.61
2542,興富發,"5,983,775","4,948","245,754,933",41.80,41.80,40.20,41.35,24.91
2543,皇昌,"8,808,319","5,871","605,875,881",72.80,73.10,66.50,67.20,14.27
2545,皇翔,"780,774",630,"46,912,189",61.10,61.10,59.10,60.40,6.02
2546,根基,"152,939",401,"10,407,926",69.00,69.00,67.50,67.80,10.48
2547,日勝生,"3,304,225","1,002","33,950,683",10.55,10.55,10.15,10.35,0.00
2548,華固,"935,733","1,073","98,799,321",107.00,107.00,104.50,106.00,10.76
2597,潤弘,"699,535",789,"103,750,158",149.50,151.00,145.00,151.00,16.00
2601,益航,"1,719,219",797,"11,660,807",6.88,6.89,6.69,6.86,0.00
2603,長榮,"27,455,735","24,015","5,674,741,062",211.00,213.00,205.00,205.00,3.94
2605,新興,"3,732,186","2,187","92,559,291",25.25,25.55,24.40,24.60,10.21
2606,裕民,"10,281,898","5,926","606,089,865",59.00,59.70,57.40,59.10,10.76
2607,榮運,"2,014,707",963,"59,820,726",30.20,30.25,29.40,29.70,13.26
2608,嘉里大榮,"253,921",319,"9,645,728",38.05,38.15,37.90,37.90,16.06
2609,陽明,"42,972,993","22,274","3,013,317,286",71.50,71.90,69.50,69.90,4.85
2610,華航,"28,568,899","8,543","718,340,829",25.70,25.70,24.90,25.15,14.79
2611,志信,"507,685",317,"10,387,325",20.80,20.80,20.25,20.50,6.97
2612,中航,"338,065",391,"13,493,932",40.40,40.85,39.20,39.70,16.75
2613,中櫃,"712,744",748,"22,423,972",32.30,32.30,31.00,31.90,26.36
2614,東森,"664,806",562,"10,600,348",16.15,16.15,15.80,16.00,0.00
2615,萬海,"15,321,271","13,797","1,198,249,227",80.30,81.20,77.40,77.90,7.11
2616,山隆,"183,320",376,"2,974,175",16.60,16.60,16.10,16.25,0.00
2617,台航,"433,593",419,"12,481,722",29.00,29.15,28.60,28.85,9.81
2618,長榮航,"32,027,235","15,903","1,477,543,666",46.50,47.05,45.60,45.95,9.30
2630,亞航,"7,264,837","4,781","264,583,027",35.10,37.60,35.00,36.20,52.46
2633,台灣高鐵,"8,373,660","4,078","219,531,306",26.55,26.70,26.00,26.30,18.65
2634,漢翔,"4,510,036","2,877","194,740,036",42.90,43.65,42.60,43.65,21.72
2636,台驊控股,"593,740",842,"44,544,535",77.00,77.00,74.10,74.90,9.20
2637,慧洋-KY,"6,754,704","4,940","441,560,646",65.50,66.20,64.00,65.30,7.87
2642,宅配通,"160,553",302,"5,419,685",34.65,34.65,33.50,33.75,70.31
2645,長榮航太,"979,771",867,"92,884,233",95.40,96.30,93.30,95.00,21.11
2646,星宇航空,"7,775,062","5,195","209,777,080",27.35,27.40,26.80,27.00,96.43
2701,萬企,"282,452",89,"3,451,059",12.30,12.30,12.10,12.20,20.33
2702,華園,"106,884",335,"1,665,901",15.90,15.90,15.50,15.50,0.00
2704,國賓,"192,260",227,"10,006,695",53.20,53.90,50.80,52.90,17.93
2705,六福,"324,952",332,"5,542,374",17.30,17.30,16.85,17.10,77.73
2706,第一店,"443,253",343,"6,299,172",14.30,14.35,14.05,14.30,21.34
2707,晶華,"314,011",642,"57,231,738",186.00,186.00,180.00,183.00,17.17
2712,遠雄來,"10,051",10,"243,599",24.80,24.80,24.00,24.25,0.00
2722,夏都,"206,318",255,"6,213,726",30.70,30.75,29.85,30.40,152.00
2723,美食-KY,"533,982",463,"49,033,923",91.10,92.70,90.80,92.50,41.11
2727,王品,"433,925",871,"93,928,888",216.00,218.00,215.00,215.50,13.77
2731,雄獅,"387,958",590,"46,366,101",120.50,120.50,119.00,119.50,7.37
2739,寒舍,"412,975",571,"19,309,112",48.30,48.30,46.30,46.30,7.17
2748,雲品,"385,522",463,"21,117,013",54.90,55.80,54.10,54.40,18.89
2753,八方雲集,"168,680",347,"24,546,319",148.00,148.00,144.00,145.00,16.96
2762,世界健身-KY,"200,956",339,"18,965,867",97.40,97.40,92.70,92.70,29.34
2801,彰銀,"18,910,469","4,405","336,996,990",17.80,17.85,17.70,17.70,14.16
2809,京城銀,"2,854,929","1,792","145,378,920",51.00,51.40,50.70,50.80,10.12
2812,台中銀,"5,939,873","3,195","110,388,211",18.70,18.85,18.40,18.55,12.37
2816,旺旺保,"225,242",191,"7,159,918",32.35,32.40,31.55,31.80,7.11
2820,華票,"1,151,485",501,"17,220,925",14.95,15.05,14.90,15.05,15.68
2832,台產,"641,223",339,"18,092,183",28.45,28.45,28.15,28.15,9.14
2834,臺企銀,"14,236,859","6,150","209,464,710",14.75,14.85,14.65,14.70,12.15
2836,高雄銀,"1,182,083",702,"13,439,084",11.45,11.45,11.35,11.35,23.65
2836A,高雄銀甲特,"9,031",8,"203,966",22.60,22.60,22.50,22.55,0.00
2838,聯邦銀,"1,801,952",911,"27,186,267",15.20,15.20,15.00,15.10,12.91
2838A,聯邦銀甲特,"41,046",23,"2,189,355",53.30,53.40,53.30,53.40,0.00
2845,遠東銀,"9,338,710","3,509","121,722,201",13.15,13.20,12.95,13.00,13.00
2849,安泰銀,"264,607",209,"3,647,421",13.90,14.00,13.60,13.80,18.65
2850,新產,"404,202",511,"40,820,707",100.50,102.00,100.00,102.00,9.91
2851,中再保,"1,820,419","1,130","46,183,248",25.65,25.70,25.20,25.45,7.67
2852,第一保,"424,143",283,"10,285,936",24.45,24.45,24.10,24.40,8.08
2855,統一證,"4,686,974","2,243","124,044,456",26.95,26.95,26.30,26.35,9.51
2867,三商壽,"16,510,733","3,062","99,140,078",6.05,6.07,5.96,6.04,0.00
2880,華南金,"17,531,871","6,656","471,068,540",26.80,27.00,26.65,26.80,16.34
2881,富邦金,"22,000,484","14,632","1,977,066,417",90.20,91.10,89.20,89.80,11.47
2881A,富邦特,"53,740",32,"3,379,664",62.90,62.90,62.80,62.90,0.00
2881B,富邦金乙特,"115,194",52,"6,964,082",60.30,60.60,60.30,60.60,0.00
2881C,富邦金丙特,"38,350",24,"2,032,682",53.00,53.10,53.00,53.00,0.00
2882,國泰金,"37,271,562","16,811","2,396,465,177",65.00,65.70,63.60,64.20,11.01
2882A,國泰特,"61,263",24,"3,730,915",60.90,60.90,60.90,60.90,0.00
2882B,國泰金乙特,"108,516",92,"6,510,592",60.00,60.10,59.90,60.00,0.00
2883,凱基金,"68,478,083","17,091","1,140,921,009",16.85,16.95,16.50,16.65,10.03
2883B,凱基金乙特,"2,767,999",537,"21,847,532",7.90,7.90,7.88,7.90,0.00
2884,玉山金,"24,709,382","9,361","669,133,120",27.40,27.50,26.90,27.05,16.20
2885,元大金,"22,367,344","9,569","762,223,044",34.30,34.60,33.80,34.05,14.61
2886,兆豐金,"21,316,855","8,581","819,471,499",38.45,38.70,38.10,38.45,16.02
2887,台新金,"38,104,550","10,639","660,048,825",17.35,17.45,17.20,17.25,12.68
2887E,台新戊特,"86,000",26,"4,407,300",51.20,51.40,51.10,51.40,0.00
2887F,台新戊特二,"24,504",25,"1,151,585",47.00,47.05,47.00,47.00,0.00
2887Z1,台新己特,"78,555",13,"1,257,447",16.00,16.05,16.00,16.05,0.00
2888,新光金,"65,180,521","9,093","769,129,761",11.85,11.90,11.75,11.80,16.16
2888A,新光金甲特,"41,628",38,"1,532,880",37.00,37.00,36.60,36.85,0.00
2888B,新光金乙特,"79,264",39,"2,906,213",36.75,36.80,36.50,36.75,0.00
2889,國票金,"8,174,994","2,818","117,184,957",14.55,14.60,14.25,14.25,24.15
2890,永豐金,"25,703,253","9,036","580,062,549",22.60,22.80,22.30,22.65,12.80
2891,中信金,"44,038,068","16,249","1,687,295,046",38.45,38.65,38.10,38.30,11.64
2891B,中信金乙特,"13,464",20,"842,663",62.60,62.70,62.60,62.70,0.00
2891C,中信金丙特,"7,625",25,"443,283",58.10,58.20,58.10,58.20,0.00
2892,第一金,"19,569,970","5,695","534,441,609",27.30,27.50,27.10,27.35,15.81
2897,王道銀行,"3,767,769","1,381","36,678,315",9.80,9.82,9.68,9.82,12.28
2897B,王道銀乙特,"157,406",55,"1,872,827",11.90,11.90,11.85,11.90,0.00
2901,欣欣,"35,242",124,"955,792",27.15,27.30,26.90,27.30,63.49
2903,遠百,"5,363,855","3,010","110,962,597",21.20,21.20,20.55,20.60,14.01
2904,匯僑,"27,569",32,"486,599",17.70,17.70,17.60,17.70,18.25
2905,三商,"1,740,372",795,"26,734,507",15.40,15.70,15.05,15.70,0.00
2906,高林,"307,188",468,"5,141,529",16.90,17.05,16.60,16.70,32.75
2908,特力,"300,613",138,"5,984,145",19.90,20.00,19.85,20.00,35.71
2910,統領,"10,080",10,"222,153",22.10,22.10,22.00,22.00,18.49
2911,麗嬰房,"104,356",314,"762,348",7.57,7.57,7.20,7.30,0.00
2912,統一超,"1,525,969","1,869","396,685,799",259.00,261.50,259.00,260.00,23.53
2913,農林,"2,042,143","1,412","37,136,554",18.55,18.55,17.95,18.10,0.00
2915,潤泰全,"3,558,390","1,995","238,521,265",67.50,67.90,66.60,67.20,9.09
2923,鼎固-KY,"414,908",725,"9,301,253",23.20,24.35,21.65,23.80,58.05
2929,淘帝-KY,"1,807,172",723,"22,534,179",12.75,12.75,12.05,12.65,0.00
2939,永邑-KY,"23,160",17,"703,580",30.95,30.95,30.00,30.60,0.00
2945,三商家購,"11,660",29,"447,234",38.40,38.50,38.25,38.30,19.44
3002,歐格,"36,111",46,"489,397",13.80,13.85,13.40,13.45,79.12
3003,健和興,"1,025,838",912,"75,388,168",75.30,75.30,72.50,73.90,20.99
3004,豐達科,"161,367",205,"15,043,384",92.30,94.50,92.20,93.80,14.02
3005,神基,"4,639,106","2,961","521,799,671",112.00,114.00,111.00,113.00,16.35
3006,晶豪科,"4,052,243","3,128","232,172,631",60.80,60.80,56.00,56.60,0.00
3008,大立光,"2,060,532","10,828","5,438,442,860","2,720.00","2,740.00","2,590.00","2,655.00",15.96
3010,華立,"1,412,203","1,384","156,944,726",114.00,114.00,109.50,111.00,13.39
3011,今皓,"1,579,410",697,"28,163,539",18.40,18.40,17.60,17.85,0.00
3013,晟銘電,"14,573,490","10,228","2,100,639,175",149.50,150.00,141.00,143.50,58.57
3014,聯陽,"1,474,342","1,497","201,561,152",140.00,140.00,135.00,135.50,13.78
3015,全漢,"4,283,734","3,637","276,975,052",64.10,65.90,62.20,65.90,31.23
3016,嘉晶,"780,461",689,"31,434,210",42.05,42.05,39.85,39.90,41.13
3017,奇鋐,"10,814,033","17,626","5,681,171,640",547.00,551.00,515.00,516.00,26.64
3018,隆銘綠能,"56,108",163,"1,533,359",28.40,28.40,27.15,27.35,0.00
3019,亞光,"32,879,179","22,872","5,069,026,147",155.00,161.00,145.00,158.50,29.14
3021,鴻名,"893,344",633,"21,288,823",25.20,25.20,23.20,24.20,15.32
3022,威強電,"804,095",642,"60,411,161",76.30,76.50,74.30,75.40,11.20
3023,信邦,"703,596","1,221","179,983,498",262.00,262.00,253.00,255.00,18.02
3024,憶聲,"2,987,571","1,340","51,353,166",17.40,17.45,17.00,17.15,65.96
3025,星通,"3,343,793","2,614","226,090,985",70.50,70.50,66.60,66.90,15.24
3026,禾伸堂,"546,320",509,"46,614,244",86.50,86.60,84.60,85.50,17.34
3027,盛達,"427,278",404,"11,813,526",28.50,28.55,27.20,27.80,0.00
3028,增你強,"271,920",280,"7,766,911",28.75,29.00,28.35,28.70,21.58
3029,零壹,"3,149,009","2,859","388,776,499",124.00,126.00,122.00,123.00,26.34
3030,德律,"1,642,839","1,916","196,271,243",121.50,121.50,117.50,120.50,17.93
3031,佰鴻,"2,057,743","1,351","46,652,501",23.45,23.45,22.30,22.55,16.22
3032,偉訓,"5,089,188","4,865","432,981,958",89.20,89.20,82.70,83.40,16.26
3033,威健,"2,151,468","1,398","71,726,855",34.20,34.20,33.10,33.30,13.93
3034,聯詠,"2,579,726","3,730","1,250,889,657",486.00,488.00,481.00,484.00,14.11
3035,智原,"6,551,683","8,799","1,384,820,928",221.00,221.00,206.50,207.50,48.03
3036,文曄,"2,360,255","1,741","261,408,377",111.50,113.00,109.50,110.50,18.14
3036A,文曄甲特,"184,061",77,"9,202,896",50.00,50.00,49.95,50.00,0.00
3037,欣興,"14,729,939","12,893","2,059,771,322",144.00,144.00,137.50,140.00,26.87
3038,全台,"358,653",313,"9,259,756",26.50,26.50,25.55,25.80,11.27
3040,遠見,"718,620",649,"35,877,307",51.30,51.40,49.00,49.40,66.76
3041,揚智,"5,244,655","5,042","184,988,090",37.00,37.25,34.20,34.20,0.00
3042,晶技,"1,571,315","1,385","157,638,999",103.00,103.00,99.40,99.60,17.29
3043,科風,"741,038","1,052","24,842,753",34.50,34.60,32.80,33.40,0.00
3044,健鼎,"2,357,110","2,040","460,373,395",201.00,201.00,193.50,194.00,12.79
3045,台灣大,"5,957,011","2,687","663,824,384",111.00,112.00,110.50,111.50,24.19
3046,建��,"363,819",397,"16,207,618",46.15,46.20,43.75,44.65,11.54
3047,訊舟,"3,327,570","2,079","92,521,452",28.05,28.20,27.25,28.05,140.25
3048,益登,"923,988",723,"25,937,515",28.55,28.55,27.70,28.20,0.00
3049,精金,"2,918,632","1,280","23,975,776",8.36,8.37,8.15,8.20,0.00
3050,鈺德,"2,178,052",933,"34,065,901",16.30,16.30,15.30,15.70,28.04
3051,力特,"1,101,343","1,085","36,246,348",33.60,33.95,32.35,32.75,17.70
3052,夆典,"607,205",301,"6,668,791",11.10,11.15,10.90,11.15,11.26
3054,立萬利,"59,012",40,"1,288,702",22.40,22.90,21.20,21.35,0.00
3055,蔚華科,"536,005",654,"36,537,171",70.10,70.10,67.10,67.20,0.00
3056,富華新,"2,397,580","1,286","74,281,395",31.35,31.50,30.65,31.15,0.00
3057,喬鼎,"299,750",350,"3,561,784",11.70,12.65,11.40,11.40,0.00
3058,立德,"389,558",509,"5,682,408",14.55,14.85,14.30,14.60,0.00
3059,華晶科,"5,989,415","3,687","211,421,868",35.75,36.00,34.50,35.95,31.26
3060,銘異,"875,990",779,"19,706,817",23.35,23.35,22.20,22.50,0.00
3062,建漢,"4,966,526","2,906","148,666,197",30.95,30.95,29.25,30.25,0.00
3090,日電貿,"1,379,732","1,201","88,676,011",65.20,65.20,63.60,64.00,16.16
3092,鴻碩,"230,474",218,"6,079,769",26.95,26.95,25.70,26.60,0.00
3094,聯傑,"281,845",222,"7,409,747",26.85,26.85,25.80,26.60,190.00
3130,一零四,"20,417",181,"4,457,096",218.50,218.50,217.50,218.50,15.49
3138,耀登,"295,262",543,"29,602,529",105.50,105.50,99.20,100.00,33.22
3149,正達,"3,572,888","2,662","110,423,101",32.10,32.20,30.25,30.35,0.00
3150,鈺寶-創,"39,000",31,"1,285,400",33.65,33.65,32.75,33.00,89.19
3164,景岳,"57,722",373,"1,122,854",20.20,20.20,19.20,19.25,31.56
3167,大量,"3,221,926","3,131","302,139,877",95.80,95.90,92.00,93.60,105.17
3168,眾福科,"28,900",22,"1,314,859",45.95,45.95,45.00,45.20,16.20
3189,景碩,"15,702,457","11,712","1,516,740,854",101.50,101.50,94.00,96.00,66.21
3209,全科,"1,241,333",911,"39,653,071",32.25,32.25,31.65,32.15,10.90
3229,晟鈦,"69,759",66,"1,160,665",17.15,17.60,16.50,16.50,0.00
3231,緯創,"32,066,220","18,738","3,287,617,062",102.50,104.00,100.00,103.00,19.22
3257,虹冠電,"686,662",679,"35,037,801",53.60,53.60,50.00,50.80,18.81
3266,昇陽,"207,248",127,"3,180,491",15.65,15.65,15.20,15.50,12.02
3296,勝德,"714,112",443,"19,795,947",27.95,28.30,27.30,27.60,0.00
3305,昇貿,"1,158,969",957,"69,467,508",62.30,62.50,58.80,59.50,21.56
3308,聯德,"221,657",728,"4,649,428",21.60,21.80,20.25,20.30,0.00
3311,閎暉,"52,470",194,"1,741,542",33.05,33.90,33.05,33.25,57.33
3312,弘憶股,"1,940,284","1,720","94,669,149",50.60,50.60,48.15,48.35,22.70
3321,同泰,"119,869",166,"1,829,432",15.55,15.55,15.15,15.20,0.00
3338,泰碩,"843,917",888,"49,091,944",60.50,60.50,57.50,57.80,20.28
3346,麗清,"651,877",510,"20,985,843",33.00,33.00,31.85,32.10,11.98
3356,奇偶,"429,171",848,"22,604,597",54.50,54.50,51.80,52.90,8.08
3376,新日興,"2,512,839","2,490","462,960,490",191.50,191.50,182.00,183.50,28.90
3380,明泰,"1,429,100","1,217","44,980,251",32.15,32.15,31.00,31.30,48.15
3406,玉晶光,"2,753,614","4,878","1,263,602,668",469.50,472.00,451.50,454.00,11.08
3413,京鼎,"999,089","2,958","298,197,870",308.00,308.00,295.00,296.00,13.28
3416,融程電,"726,978",737,"118,482,643",163.50,167.00,160.00,166.50,25.65
3419,譁裕,"1,011,873",541,"16,984,292",17.10,17.15,16.50,16.95,0.00
3432,台端,"42,193",30,"679,776",16.05,16.20,15.60,16.10,0.00
3437,榮創,"700,427",748,"14,224,404",21.15,21.15,20.10,20.25,0.00
3443,創意,"2,674,577","9,255","3,220,655,580","1,260.00","1,270.00","1,175.00","1,180.00",47.70
3447,展達,"1,884,740","1,326","97,563,325",54.10,54.20,50.20,50.70,0.00
3450,聯鈞,"34,256,747","27,863","10,035,574,982",312.00,312.00,283.50,285.00,158.33
3454,晶睿,"1,785,172","1,641","208,239,332",120.50,123.50,111.50,111.50,46.46
3481,群創,"59,615,630","11,791","808,976,575",13.80,13.80,13.40,13.60,0.00
3494,誠研,"64,747",109,"1,226,101",19.20,19.35,18.55,19.15,0.00
3501,維熹,"310,415",331,"18,253,007",59.30,59.30,58.30,58.80,11.71
3504,揚明光,"836,772",660,"48,560,833",59.40,59.40,57.10,57.70,0.00
3515,華擎,"1,800,758","2,011","404,637,722",242.00,242.00,220.50,220.50,22.64
3518,柏騰,"743,314",513,"16,900,810",23.55,23.55,22.00,22.60,0.00
3528,安馳,"44,683",90,"2,260,537",50.70,51.10,50.30,50.60,12.56
3530,晶相光,"180,866",220,"14,528,281",83.10,83.10,79.00,79.40,0.00
3532,台勝科,"1,014,135","2,306","86,051,140",87.00,87.20,83.70,84.40,21.21
3533,嘉澤,"1,692,686","4,228","2,879,256,065","1,790.00","1,790.00","1,660.00","1,710.00",25.22
3535,晶彩科,"2,479,921","1,917","110,143,893",45.65,46.05,43.05,44.70,139.69
3543,州巧,"104,020",88,"2,315,303",22.85,22.85,22.05,22.25,0.00
3545,敦泰,"1,890,528","1,743","136,002,498",73.10,73.30,70.50,72.60,33.77
3550,聯穎,"935,343",628,"15,174,205",16.55,16.55,16.00,16.40,0.00
3557,嘉威,"434,820",337,"28,638,909",67.10,67.10,65.00,66.00,9.81
3563,牧德,"890,968","1,277","300,099,702",350.00,350.00,328.50,330.50,148.87
3576,聯合再生,"4,951,616","2,513","44,835,410",9.30,9.44,8.99,9.05,0.00
3583,辛耘,"2,282,535","3,483","828,959,767",372.00,376.50,355.00,355.00,33.18
3588,通嘉,"409,942",360,"24,578,985",61.80,61.90,58.80,60.00,26.67
3591,艾笛森,"2,189,006","1,231","50,166,969",23.60,23.65,22.60,23.00,29.87
3592,瑞鼎,"683,062","1,089","253,763,078",372.00,378.50,362.50,378.50,13.71
3593,力銘,"66,054",49,"449,527",6.92,7.16,6.66,6.66,0.00
3596,智易,"1,310,649","1,594","224,656,924",174.50,175.00,169.00,172.00,15.00
3605,宏致,"1,799,953","1,237","82,293,262",47.95,47.95,44.90,45.45,59.80
3607,谷崧,"900,876",464,"15,128,920",17.50,17.50,16.60,16.85,0.00
3617,碩天,"699,559",954,"248,263,962",366.00,367.50,349.50,350.50,16.96
3622,洋華,"641,753",576,"36,074,348",57.60,58.10,55.50,55.70,11.07
