證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,本益比
2915,潤泰全,"1,949,988","1,935","133,581,115",67.30,68.90,67.30,68.80,9.31
2923,鼎固-KY,"117,816",490,"2,660,468",23.45,23.45,22.20,22.70,55.37
2929,淘帝-KY,"1,636,025",723,"21,165,851",12.80,13.20,12.50,13.00,0.00
2939,永邑-KY,"23,005",23,"696,438",30.60,30.60,30.10,30.35,0.00
2945,三商家購,"2,000",2,"76,950",38.35,38.60,38.35,38.60,19.59
3002,歐格,"54,050",24,"725,974",13.55,13.55,13.40,13.50,79.41
3003,健和興,"543,686",648,"40,388,017",74.50,75.60,73.30,74.30,21.11
3004,豐達科,"164,277",278,"15,645,352",94.00,96.20,93.90,96.20,14.38
3005,神基,"4,872,576","3,087","556,230,188",111.50,116.00,111.00,114.50,16.57
3006,晶豪科,"1,138,092","1,086","64,914,253",56.60,57.70,56.40,57.60,0.00
3008,大立光,"769,352","2,976","2,035,583,050","2,645.00","2,675.00","2,605.00","2,660.00",15.99
3010,華立,"311,057",445,"35,014,443",111.00,113.50,111.00,113.50,13.69
3011,今皓,"470,361",272,"8,452,785",18.10,18.30,17.85,17.90,0.00
3013,晟銘電,"17,761,286","15,063","2,557,014,826",144.00,148.50,141.00,142.50,58.16
3014,聯陽,"315,685",394,"43,498,014",136.50,139.00,136.00,138.50,14.09
3015,全漢,"3,452,475","2,953","226,680,717",66.30,66.50,64.80,65.70,31.14
3016,嘉晶,"586,558",560,"24,264,555",40.20,42.30,40.15,42.30,43.61
3017,奇鋐,"8,788,193","10,328","4,556,983,379",520.00,525.00,513.00,520.00,26.85
3018,隆銘綠能,"33,075",114,"897,973",27.10,27.70,27.05,27.70,0.00
3019,亞光,"19,556,945","13,924","3,071,606,768",160.00,160.50,154.00,158.00,29.04
3021,鴻名,"238,211",199,"5,823,315",24.35,24.90,24.10,24.65,15.60
3022,威強電,"262,720",232,"19,996,186",75.40,76.80,75.20,76.40,11.35
3023,信邦,"996,793","1,724","251,180,192",254.50,255.50,250.00,252.50,17.84
3024,憶聲,"836,997",538,"14,567,074",17.40,17.65,17.20,17.55,67.50
3025,星通,"1,832,052","1,533","123,929,816",67.60,69.20,66.10,69.10,15.74
3026,禾伸堂,"287,486",261,"24,496,362",85.00,85.80,84.80,85.70,17.38
3027,盛達,"269,034",257,"7,643,084",27.80,28.95,27.75,28.95,0.00
3028,增你強,"217,966",181,"6,253,506",28.55,28.85,28.50,28.70,21.58
3029,零壹,"2,003,747","1,911","246,200,935",124.50,124.50,121.50,123.50,26.45
3030,德律,"678,731",738,"82,260,154",120.50,122.50,120.00,122.50,18.23
3031,佰鴻,"1,102,219",761,"24,561,573",22.70,22.70,22.05,22.30,16.04
3032,偉訓,"3,362,441","3,460","284,279,221",84.50,87.60,82.40,83.90,16.35
3033,威健,"795,263",549,"26,637,685",33.50,33.70,33.25,33.60,14.06
3034,聯詠,"3,517,062","3,746","1,752,448,093",487.00,504.00,485.50,504.00,14.70
3035,智原,"5,252,283","6,818","1,087,966,989",209.50,212.50,203.50,204.50,47.34
3036,文曄,"2,167,481","1,479","244,727,206",111.00,114.00,111.00,112.00,18.39
3036A,文曄甲特,"106,000",33,"5,300,000",50.00,50.00,50.00,50.00,0.00
3037,欣興,"7,594,769","5,156","1,067,097,687",140.00,141.50,139.50,140.50,26.97
3038,全台,"259,863",185,"6,792,936",26.00,26.40,25.85,26.25,11.46
3040,遠見,"235,569",237,"11,771,009",49.50,50.40,49.35,50.10,67.70
3041,揚智,"3,568,420","2,516","121,509,088",33.95,34.80,33.30,33.95,0.00
3042,晶技,"1,030,621",800,"103,427,031",100.00,101.50,99.30,101.00,17.53
3043,科風,"236,138",405,"7,900,957",33.25,33.85,33.15,33.50,0.00
3044,健鼎,"1,420,216","1,520","279,152,880",195.50,199.00,193.00,197.50,13.02
3045,台灣大,"4,348,110","1,617","487,189,735",111.50,113.00,111.00,112.50,24.40
3046,建��,"143,955",220,"6,485,243",44.65,45.65,44.65,45.10,11.65
3047,訊舟,"1,799,229","1,352","50,610,332",28.10,28.50,27.80,28.30,141.50
3048,益登,"328,048",346,"9,303,436",28.00,28.70,28.00,28.60,0.00
3049,精金,"1,239,098",589,"10,303,861",8.20,8.37,8.20,8.36,0.00
3050,鈺德,"1,005,195",607,"15,833,291",15.75,16.15,15.45,16.15,28.84
3051,力特,"516,654",605,"16,954,163",32.75,33.45,32.40,33.25,17.97
3052,夆典,"257,973",188,"2,856,977",11.10,11.15,11.00,11.10,11.21
3054,立萬利,"43,197",33,"892,456",20.70,21.35,20.40,21.00,0.00
3055,蔚華科,"368,855",626,"25,256,016",67.50,69.90,67.50,69.60,0.00
3056,富華新,"1,037,761",656,"32,406,293",31.30,31.55,31.05,31.30,0.00
3057,喬鼎,"139,317",178,"1,603,012",11.40,11.60,11.30,11.55,0.00
3058,立德,"172,168",244,"2,540,989",14.65,14.90,14.65,14.75,0.00
3059,華晶科,"3,056,238","2,594","109,883,805",35.80,36.35,35.40,36.30,31.57
3060,銘異,"376,953",501,"8,497,505",22.60,22.70,22.40,22.60,0.00
3062,建漢,"2,076,302","1,528","63,052,999",30.55,30.70,30.00,30.50,0.00
3090,日電貿,"484,351",460,"31,409,358",64.10,65.50,64.00,65.50,16.54
3092,鴻碩,"75,198",83,"2,022,020",26.60,27.20,26.60,26.95,0.00
3094,聯傑,"126,436",142,"3,377,416",25.90,27.05,25.90,26.95,192.50
3130,一零四,"12,410",103,"2,713,051",219.00,219.00,218.00,218.00,15.45
3138,耀登,"99,840",152,"10,057,366",100.00,102.00,100.00,100.00,33.22
3149,正達,"4,238,838","3,066","128,658,016",30.30,31.25,29.60,31.05,0.00
3150,鈺寶-創,"48,122",36,"1,548,926",32.00,33.40,32.00,32.50,87.84
3164,景岳,"34,840",90,"672,943",19.20,19.65,19.20,19.25,31.56
3167,大量,"2,022,692","2,192","189,947,361",93.60,95.20,92.50,95.00,106.74
3168,眾福科,"13,000",10,"588,300",44.60,45.50,44.60,45.20,16.20
3189,景碩,"6,019,549","4,997","582,999,591",97.00,98.60,95.40,98.50,67.93
3209,全科,"582,177",445,"18,843,706",32.35,32.60,32.10,32.45,11.00
3229,晟鈦,"8,012",11,"131,546",16.30,16.70,16.30,16.70,0.00
3231,緯創,"19,241,521","10,009","1,995,477,885",102.50,105.50,102.00,104.50,19.50
3257,虹冠電,"511,248",590,"25,575,438",49.75,50.80,49.15,49.95,18.50
3266,昇陽,"79,200",46,"1,239,690",15.65,15.75,15.50,15.60,12.09
3296,勝德,"137,908",103,"3,852,976",27.60,28.10,27.60,27.90,0.00
3305,昇貿,"368,507",294,"22,107,677",60.00,60.30,59.50,60.00,21.74
3308,聯德,"74,318",268,"1,520,409",20.30,20.80,20.30,20.45,0.00
3311,閎暉,"38,987",126,"1,296,935",33.80,33.80,33.20,33.25,57.33
3312,弘憶股,"1,632,764","1,345","81,042,069",48.40,50.40,48.40,50.30,23.62
3321,同泰,"54,205",90,"843,025",15.65,15.85,15.45,15.60,0.00
3338,泰碩,"314,515",313,"18,390,010",57.90,59.40,57.70,59.20,20.77
3346,麗清,"288,831",240,"9,356,556",32.10,32.55,32.10,32.40,12.09
3356,奇偶,"199,271",357,"10,640,471",53.60,54.20,52.50,53.40,8.15
3376,新日興,"2,389,160","2,598","454,242,033",183.00,194.00,181.50,194.00,30.55
3380,明泰,"734,198",728,"23,238,136",31.35,32.15,31.20,32.00,49.23
3406,玉晶光,"909,033","1,707","415,241,076",456.00,460.50,452.00,460.50,11.24
3413,京鼎,"370,262",497,"111,131,277",298.50,303.00,295.50,303.00,13.59
3416,融程電,"445,329",565,"72,221,956",166.00,166.00,160.50,162.00,24.96
3419,譁裕,"397,613",277,"6,752,875",17.10,17.30,16.80,17.15,0.00
3432,台端,"1,000",1,"16,100",16.10,16.10,16.10,16.10,0.00
3437,榮創,"433,486",435,"8,915,375",20.55,20.85,20.30,20.85,0.00
3443,創意,"1,228,863","2,371","1,476,153,145","1,190.00","1,215.00","1,180.00","1,205.00",48.71
3447,展達,"1,300,009","1,011","66,847,118",51.40,52.20,50.50,52.20,0.00
3450,聯鈞,"21,481,624","17,230","6,237,389,859",287.50,295.00,285.00,289.00,160.56
3454,晶睿,"1,576,206","1,488","187,350,909",113.00,122.50,112.50,117.50,48.96
3481,群創,"29,930,854","7,459","413,046,840",13.70,13.95,13.65,13.90,0.00
3494,誠研,"19,741",72,"377,952",18.80,19.30,18.80,19.30,0.00
3501,維熹,"99,580",95,"5,872,446",59.00,59.30,58.60,59.20,11.79
3504,揚明光,"459,572",393,"26,431,227",57.90,58.20,56.60,58.20,0.00
3515,華擎,"489,299",631,"108,257,160",223.00,224.00,219.00,221.00,22.69
3518,柏騰,"335,675",274,"7,777,145",22.75,23.50,22.70,23.40,0.00
3528,安馳,"3,430",68,"174,163",50.50,51.00,50.50,50.80,12.61
3530,晶相光,"201,554",190,"16,322,124",79.50,83.00,78.70,83.00,0.00
3532,台勝科,"331,476",647,"28,330,800",85.00,86.50,84.50,86.10,21.63
3533,嘉澤,"774,997","1,200","1,338,366,930","1,705.00","1,755.00","1,695.00","1,720.00",25.37
3535,晶彩科,"940,981",826,"41,933,001",44.60,45.40,43.60,45.15,141.09
3543,州巧,"43,027",56,"958,098",22.00,22.50,22.00,22.35,0.00
3545,敦泰,"758,471","1,038","55,211,345",72.60,73.30,72.00,73.20,34.05
3550,聯穎,"444,701",347,"7,256,337",16.35,16.50,16.15,16.20,0.00
3557,嘉威,"448,557",339,"30,551,965",66.90,69.50,65.90,68.30,10.15
3563,牧德,"307,562",479,"104,006,348",331.00,342.50,330.50,340.50,153.38
3576,聯合再生,"2,778,031","1,269","25,292,516",9.09,9.20,9.02,9.20,0.00
3583,辛耘,"1,370,780","1,720","492,812,528",359.00,366.00,354.00,361.50,33.78
3588,通嘉,"147,325",303,"8,926,746",60.00,61.10,60.00,61.00,27.11
3591,艾笛森,"519,246",440,"12,012,805",23.35,23.45,22.85,23.30,30.26
3592,瑞鼎,"848,354","1,098","325,660,351",373.50,388.50,371.50,388.50,14.08
3593,力銘,"66,015",57,"438,043",6.83,6.83,6.53,6.60,0.00
3596,智易,"1,574,882","2,676","270,634,080",171.00,175.50,169.50,175.50,15.30
3605,宏致,"618,481",570,"28,402,033",45.90,46.90,45.20,46.55,61.25
3607,谷崧,"337,595",240,"5,731,731",17.00,17.20,16.80,17.15,0.00
3617,碩天,"481,268",608,"169,611,617",358.00,358.00,348.50,350.50,16.96
3622,洋華,"232,819",201,"13,169,395",56.10,56.90,56.00,56.70,11.27
3645,達邁,"81,691,246","44,814","5,430,792,228",63.50,69.00,63.00,69.00,69.70
3652,精聯,"140,290",116,"5,122,590",35.40,37.30,35.40,37.30,44.40
3653,健策,"680,875","1,068","934,698,285","1,365.00","1,385.00","1,345.00","1,375.00",69.87
3661,世芯-KY,"2,330,895","6,360","6,599,616,520","2,790.00","2,880.00","2,775.00","2,845.00",39.67
3665,貿聯-KY,"2,567,674","3,287","1,504,710,693",600.00,600.00,578.00,584.00,31.98
3669,圓展,"30,035",33,"1,207,342",39.85,40.65,39.60,40.15,18.09
3673,TPK-KY,"1,065,856",861,"38,226,692",35.70,36.30,35.40,36.25,21.97
3679,新至陞,"188,499",554,"27,097,808",142.50,145.00,141.50,145.00,16.06
3686,達能,"208,613",207,"3,639,414",17.50,17.65,17.00,17.55,0.00
3694,海華,"5,590,300","3,920","297,105,034",52.10,55.30,51.00,55.00,22.00
3701,大眾控,"870,484",927,"32,670,848",37.55,38.40,37.10,37.65,"1,255.00"
3702,大聯大,"1,752,475","2,004","121,658,622",68.90,70.20,68.80,69.70,14.34
3703,欣陸,"565,408",395,"16,516,241",29.20,29.45,29.05,29.10,13.60
3704,合勤控,"1,002,008",842,"36,153,279",35.40,36.65,35.30,36.55,42.50
3705,永信,"387,420",240,"20,423,391",52.30,53.00,52.30,52.60,13.63
3706,神達,"22,752,269","14,503","1,522,356,181",68.60,69.00,66.20,66.30,24.65
3708,上緯投控,"317,842",376,"26,089,112",81.60,83.30,81.10,83.30,46.54
3711,日月光投控,"13,553,076","6,951","2,190,083,694",160.50,163.50,160.00,161.00,21.50
3712,永崴投控,"5,668,074","5,125","344,290,044",61.60,62.80,59.20,60.80,13.57
3714,富采,"2,035,873","2,016","88,947,176",43.75,44.05,43.40,43.80,0.00
3715,定穎投控,"1,336,641","1,092","75,723,215",56.00,57.30,55.90,57.30,14.04
3716,中化控股,"96,658",155,"3,572,236",36.70,37.20,36.70,36.85,0.00
4104,佳醫,"48,229",238,"4,089,900",84.90,85.00,84.60,84.80,18.04
4106,雃博,"104,571",129,"2,545,241",24.35,24.60,24.20,24.60,25.89
4108,懷特,"97,081",177,"1,575,198",16.30,16.35,16.10,16.30,0.00
4119,旭富,"131,883",291,"11,069,522",84.50,84.70,83.50,84.00,20.74
4133,亞諾法,"544,223",570,"16,475,348",30.45,31.00,29.80,30.60,31.55
4137,麗豐-KY,"66,075",87,"7,173,889",108.00,110.00,108.00,109.00,12.59
4142,國光生,"17,338,770","8,904","416,228,626",25.25,25.25,23.45,23.70,0.00
4148,全宇生技-KY,"16,337",81,"788,930",48.30,48.70,48.00,48.70,31.22
4155,訊映,"140,237",327,"2,709,217",19.05,19.55,19.05,19.55,122.19
4164,承業醫,"81,065",155,"3,418,243",42.55,42.55,41.90,42.30,21.80
4190,佐登-KY,"33,184",375,"1,405,811",42.35,42.40,42.05,42.10,0.00
4306,炎洲,"781,046",412,"12,932,715",16.40,16.65,16.40,16.65,10.34
4414,如興,"205,043",51,"636,993",3.08,3.13,3.08,3.10,0.00
4426,利勤,"113,310",79,"1,160,375",10.25,10.35,10.15,10.30,0.00
4438,廣越,"15,032",18,"1,463,746",97.90,97.90,97.10,97.40,27.75
4439,冠星-KY,"8,010",8,"802,100",102.50,102.50,99.80,99.80,25.46
4440,宜新實業,"52,230",47,"1,193,448",23.00,23.00,22.75,22.85,13.52
4526,東台,"3,116,084","2,147","90,500,913",28.80,29.60,28.65,29.20,0.00
4532,瑞智,"664,790",424,"16,131,427",24.05,24.60,24.05,24.45,13.74
4536,拓凱,"124,257",142,"25,699,760",205.50,208.50,205.00,208.00,14.10
4540,全球傳動,"5,946,258","4,615","309,308,767",50.90,53.60,50.30,53.20,0.00
4545,銘鈺,"215,585",190,"9,280,469",43.60,43.80,42.30,43.75,21.03
4551,智伸科,"145,191",123,"14,821,362",102.50,103.00,101.00,102.00,19.81
4552,力達-KY,"39,493",88,"899,682",22.90,23.00,22.55,22.60,10.56
4555,氣立,"254,927",230,"9,909,664",38.50,39.45,38.40,39.05,0.00
4557,永新-KY,"60,245",82,"7,476,705",123.00,125.50,122.50,125.00,13.24
4560,強信-KY,"154,556",90,"5,303,373",34.55,34.55,34.10,34.50,21.56
4562,穎漢,"1,217,354","1,144","73,049,259",59.40,61.40,58.90,61.40,0.00
4564,元翎,"251,979",318,"5,141,290",20.60,20.60,20.15,20.60,0.00
4566,時碩工業,"803,364",777,"58,853,613",72.40,74.40,72.40,74.40,30.87
4569,六方科-KY,"148,734",183,"25,910,991",173.00,178.00,172.00,173.00,28.64
4571,鈞興-KY,"3,041,661","2,928","656,789,950",216.50,225.00,208.00,217.00,27.09
4572,駐龍,"39,044",54,"5,805,831",148.50,150.00,148.00,148.50,22.23
4576,大銀微系統,"11,599,001","8,772","1,675,368,619",144.50,149.00,140.00,149.00,620.83
4581,光隆精密-KY,"12,046",20,"601,292",50.00,50.00,49.80,49.90,10.14
4583,台灣精銳,"1,347,964","2,103","1,051,350,582",777.00,789.00,768.00,788.00,61.42
4588,玖鼎電力,"30,070",31,"2,430,134",80.30,81.70,80.30,81.70,23.21
4720,德淵,"238,518",132,"4,511,072",18.85,19.05,18.75,19.00,16.10
4722,國精化,"203,204",239,"9,717,041",47.30,48.50,47.25,48.15,21.12
4736,泰博,"87,054",153,"12,222,937",140.00,141.50,139.50,141.00,15.11
4737,華廣,"16,416",34,"985,515",59.70,60.60,59.70,59.80,0.00
4739,康普,"134,293",179,"7,030,850",52.00,53.00,51.90,52.90,52.38
4746,台耀,"300,190",299,"21,615,952",71.30,72.40,71.30,72.10,22.05
4755,三福化,"149,028",195,"17,999,442",119.50,122.00,119.50,121.00,27.25
4763,材料-KY,"735,460","1,874","627,081,018",843.00,858.00,842.00,851.00,11.07
4764,雙鍵,"29,006",20,"1,342,429",46.25,47.35,46.00,46.00,0.00
4766,南寶,"99,011",313,"31,451,032",315.00,319.50,315.00,319.50,14.51
4770,上品,"205,715",396,"59,205,915",286.00,293.00,285.00,292.00,13.75
4771,望隼,"57,172",64,"9,251,269",161.00,163.00,161.00,162.00,13.69
4807,日成-KY,"110,399",87,"1,904,207",16.35,17.95,16.35,17.95,0.00
4904,遠傳,"3,190,469","2,038","283,099,698",88.00,89.10,87.40,89.00,26.73
4906,正文,"1,342,183",843,"41,879,486",30.80,31.55,30.75,31.45,38.35
4912,聯德控股-KY,"841,451",799,"121,615,829",145.00,146.50,141.50,146.00,21.04
4915,致伸,"877,299",841,"67,697,898",76.80,77.60,76.80,77.10,13.94
4916,事欣科,"285,490",300,"8,505,147",29.85,30.20,29.50,30.10,0.00
4919,新唐,"5,469,374","4,669","492,591,150",88.80,92.70,88.60,88.60,37.54
4927,泰鼎-KY,"504,842",405,"15,300,367",30.50,30.70,30.05,30.35,0.00
4930,燦星網,"36,269",60,"1,090,566",30.00,30.20,29.95,30.10,11.85
4934,太極,"371,734",226,"4,493,966",12.05,12.25,12.00,12.10,0.00
4935,茂林-KY,"227,041",139,"12,663,392",55.50,56.50,55.40,56.20,16.93
4938,和碩,"5,301,314","3,789","494,856,736",92.50,93.90,92.00,93.90,13.79
4942,嘉彰,"358,022",254,"14,346,145",40.60,40.70,39.70,40.10,11.08
4943,康控-KY,"5,023",13,"72,927",14.70,14.70,14.30,14.65,0.00
4949,有成精密,"136,971",119,"2,822,829",19.70,21.45,19.70,21.20,0.00
4952,凌通,"549,283",514,"28,161,388",51.40,52.20,50.90,51.10,21.65
4956,光鋐,"1,037,186",676,"31,590,593",30.20,30.85,30.20,30.50,0.00
4958,臻鼎-KY,"3,700,287","2,507","425,231,224",113.50,116.50,112.50,116.50,13.36
4960,誠美材,"2,192,748","1,068","29,127,473",13.20,13.45,13.10,13.20,0.00
4961,天鈺,"360,832",490,"80,256,621",220.50,224.00,220.00,223.50,13.38
4967,十銓,"1,258,835","1,287","93,107,526",71.60,75.20,71.60,74.70,8.28
4968,立積,"1,977,413","2,185","346,451,657",173.00,178.00,172.00,175.50,302.59
4976,佳凌,"380,118",370,"12,937,620",33.85,35.00,33.70,34.00,0.00
4977,眾達-KY,"21,281,499","13,944","2,762,349,901",133.50,135.00,126.50,129.00,130.30
4989,榮科,"78,293",109,"1,324,348",16.85,17.15,16.80,16.95,0.00
4994,傳奇,"24,124",123,"2,409,087",100.00,101.00,99.40,100.50,26.45
4999,鑫禾,"35,206",276,"1,114,373",31.65,31.95,31.40,31.95,199.69
5007,三星,"31,685",30,"1,693,402",53.40,54.40,53.20,53.50,14.42
5203,訊連,"101,135",346,"9,469,559",94.40,94.50,92.70,93.30,30.79
5215,科嘉-KY,"44,700",49,"1,884,436",42.05,42.50,41.80,42.50,13.28
5222,全訊,"201,313",249,"24,027,817",118.00,122.00,117.50,120.00,22.30
5225,東科-KY,"401,334",375,"49,833,128",123.50,125.00,123.50,125.00,10.58
5234,達興材料,"2,282,694","2,375","456,500,227",192.00,205.00,191.00,204.50,42.08
5243,乙盛-KY,"1,299,889","1,075","76,919,113",59.20,60.00,58.30,59.50,20.73
5244,弘凱,"963,067",797,"41,656,667",42.45,44.25,42.25,43.60,17.72
5258,虹堡,"395,082",628,"31,550,522",79.50,81.40,78.60,81.40,12.13
5269,祥碩,"933,050","1,765","1,874,038,740","1,950.00","2,045.00","1,930.00","2,045.00",44.00
5283,禾聯碩,"50,615",94,"5,165,243",102.00,102.50,101.50,102.50,15.53
5284,jpp-KY,"804,921",839,"134,778,222",171.00,171.00,164.00,168.50,0.00
5285,界霖,"48,254",55,"2,372,556",48.95,49.60,48.95,49.20,26.03
5288,豐祥-KY,"6,250",18,"1,228,064",197.00,197.00,195.50,197.00,12.94
5292,華懋,"30,221",99,"4,456,850",145.00,148.00,145.00,147.50,15.93
5306,桂盟,"213,034",305,"25,937,879",119.00,124.50,119.00,123.50,18.27
5388,中磊,"7,126,411","5,968","853,225,907",115.00,122.50,113.50,122.00,14.75
5434,崇越,"314,066",368,"89,806,346",286.00,287.50,283.50,287.00,16.25
5469,瀚宇博,"1,399,737",895,"72,149,763",51.00,51.90,51.00,51.60,10.06
5471,松翰,"259,801",331,"10,403,864",40.10,40.70,39.80,39.80,35.86
5484,慧友,"751,447",732,"41,999,017",55.30,57.70,53.60,57.20,0.00
5515,建國,"727,903",471,"19,967,282",27.40,27.75,27.10,27.75,9.81
5519,隆大,"367,894",311,"11,402,600",30.80,31.30,30.60,31.00,7.33
5521,工信,"1,356,489",670,"13,819,205",9.86,10.35,9.84,10.30,147.14
5522,遠雄,"1,761,012","1,845","129,755,710",73.30,74.70,71.80,74.70,12.49
5525,順天,"32,110",33,"974,054",30.40,30.70,30.00,30.65,27.61
5531,鄉林,"969,088",381,"9,800,021",9.90,10.25,9.89,10.20,0.00
5533,皇鼎,"85,059",62,"1,644,336",19.30,19.55,19.15,19.30,13.13
5534,長虹,"318,122",283,"26,022,729",82.00,82.20,81.50,81.60,11.04
5538,東明-KY,"6,000",6,"189,250",31.70,31.75,31.30,31.30,17.20
5546,永固-KY,"1,102",5,"33,166",30.10,30.10,30.10,30.10,0.00
5607,遠雄港,"236,654",352,"9,748,412",41.00,41.50,41.00,41.20,23.68
5608,四維航,"468,614",406,"7,509,685",15.90,16.20,15.90,16.05,0.00
5706,鳳凰,"190,646",599,"11,497,663",59.80,61.10,59.80,60.80,15.92
5871,中租-KY,"8,255,962","5,079","928,397,041",110.50,113.50,110.50,113.00,8.53
5871A,中租-KY甲特,"39,531",42,"3,900,350",98.60,98.70,98.60,98.70,0.00
5876,上海商銀,"9,065,189","4,139","375,205,999",40.95,41.60,40.85,41.60,19.17
5880,合庫金,"7,311,371","3,668","177,140,033",24.15,24.45,24.15,24.15,19.80
5906,台南-KY,"68,001",36,"3,713,753",54.60,55.80,53.00,54.40,25.19
5907,大洋-KY,"869,350",324,"8,604,154",9.49,10.10,9.49,9.97,0.00
6005,群益證,"13,711,471","6,218","385,618,150",27.75,28.45,27.55,28.25,13.02
6024,群益期,"304,065",308,"17,405,162",57.10,57.60,56.90,57.60,10.11
6108,競國,"576,472",350,"8,861,929",14.80,15.70,14.80,15.45,8.01
6112,邁達特,"5,017,288","4,764","281,811,048",58.10,58.10,54.50,55.10,33.60
6115,鎰勝,"100,353",108,"5,103,004",50.90,51.00,50.70,50.80,17.46
6116,彩晶,"3,435,213","1,313","26,401,008",7.66,7.73,7.60,7.71,0.00
6117,迎廣,"674,428",702,"58,431,787",84.40,88.80,83.90,87.90,22.95
6120,達運,"605,299",361,"7,089,233",11.60,11.85,11.60,11.85,40.86
6128,上福,"34,389",36,"1,164,722",33.55,34.10,33.50,33.80,10.63
6133,金橋,"448,392",358,"8,101,637",18.05,18.40,17.80,18.40,52.57
6136,富爾特,"184,637",165,"4,240,961",22.95,23.20,22.85,22.95,32.79
6139,亞翔,"2,237,972","4,430","523,036,948",231.50,237.00,229.50,234.50,13.22
6141,柏承,"1,200,107",732,"17,963,401",15.00,15.40,14.70,15.05,0.00
6142,友勁,"555,817",267,"5,810,884",10.20,10.70,10.20,10.50,0.00
6152,百一,"515,426",237,"6,216,265",12.10,12.20,11.85,12.15,0.00
6153,嘉聯益,"705,478",407,"10,083,436",14.15,14.50,14.10,14.45,0.00
6155,鈞寶,"230,350",146,"5,409,874",23.90,23.95,23.05,23.55,33.17
6164,華興,"225,314",252,"2,893,746",12.65,12.95,12.65,12.85,47.59
6165,浪凡,"454,011",338,"20,350,655",44.10,46.25,43.50,45.65,46.11
6166,凌華,"470,945",587,"35,488,255",75.10,77.00,73.60,77.00,0.00
6168,宏齊,"625,011",470,"13,300,937",21.50,21.50,21.10,21.30,236.67
6176,瑞儀,"1,259,714","1,224","244,214,256",192.00,195.50,192.00,194.50,15.49
6177,達麗,"1,111,150",991,"44,981,983",40.10,41.10,40.00,40.50,9.02
6183,關貿,"17,217",109,"1,553,031",90.00,90.70,89.80,90.20,27.67
6184,大豐電,"10,449",36,"539,441",51.60,51.70,51.60,51.70,14.56
6189,豐藝,"374,330",396,"28,306,142",75.30,76.30,74.90,76.20,14.06
6191,精成科,"7,826,895","4,743","496,994,264",64.00,64.70,62.80,63.10,9.78
6192,巨路,"268,802",422,"27,390,624",102.00,103.00,101.00,102.50,11.71
6196,帆宣,"332,183",335,"48,887,639",147.00,148.00,145.50,148.00,17.43
6197,佳必琪,"587,718",701,"78,379,432",133.50,135.00,132.00,134.50,16.63
6201,亞弘電,"7,029",9,"396,144",56.10,56.80,56.10,56.80,13.00
6202,盛群,"2,150,647","1,752","101,887,582",47.80,48.50,46.60,47.05,0.00
6205,詮欣,"127,608",121,"8,908,964",70.00,70.50,69.20,70.50,28.43
6206,飛捷,"197,804",706,"17,927,650",90.70,91.40,90.20,90.90,15.28
6209,今國光,"736,833",565,"19,334,893",26.50,26.55,25.85,26.30,0.00
6213,聯茂,"2,372,973","2,779","166,202,806",70.00,71.30,68.70,71.30,27.85
6214,精誠,"1,077,357","1,024","139,853,486",130.50,132.50,127.50,130.00,19.12
6215,和椿,"25,254,658","16,718","2,420,282,731",96.70,98.40,93.00,96.90,62.12
6216,居易,"356,269",340,"13,100,829",36.40,37.35,36.40,37.30,15.48
6224,聚鼎,"134,867",165,"7,381,756",53.80,55.30,53.80,55.20,31.54
6225,天瀚,"4,000",4,"59,850",14.20,15.25,14.20,15.20,50.67
6226,光鼎,"19,227",42,"162,958",8.51,8.51,8.40,8.50,0.00
6230,尼得科超眾,"67,486",304,"11,566,042",164.00,177.50,164.00,177.50,154.35
6235,華孚,"647,414",613,"37,411,821",57.00,58.70,57.00,58.70,16.08
6239,力成,"2,097,591","1,346","245,013,058",116.00,118.00,115.50,116.00,9.39
6243,迅杰,"71,325",300,"3,141,001",44.40,44.45,43.25,44.25,122.92
6257,矽格,"1,913,371","1,402","131,787,363",68.50,69.40,68.20,69.00,14.84
6269,台郡,"606,388",592,"36,844,566",60.00,61.50,60.00,61.40,50.33
6271,同欣電,"711,270",701,"86,077,664",119.50,122.50,118.00,122.00,14.01
6277,宏正,"77,150",88,"5,706,615",74.00,74.70,73.50,74.30,19.15
6278,台表科,"415,417",404,"43,280,816",104.00,104.50,103.50,104.50,10.61
6281,全國電,"104,107",100,"8,291,799",79.60,80.00,79.30,80.00,17.39
6282,康舒,"1,617,039","1,191","47,880,725",29.45,29.90,29.30,29.75,0.00
6283,淳安,"175,009",114,"4,447,479",25.85,25.85,25.25,25.35,0.00
6285,啟��,"4,266,395","3,727","551,587,402",124.00,132.50,123.00,131.50,19.31
6288,聯嘉,"486,989",406,"12,028,147",24.45,24.90,24.40,24.90,73.24
6405,悅城,"630,824",344,"18,380,094",29.05,29.55,28.95,29.15,0.00
6409,旭隼,"188,946",855,"335,988,960","1,800.00","1,810.00","1,755.00","1,755.00",37.07
6412,群電,"825,953","1,280","103,233,570",126.00,126.00,124.00,125.00,14.47
6414,樺漢,"289,239",441,"81,120,518",283.00,283.00,278.00,281.00,17.12
6415,矽力*-KY,"3,110,652","1,878","1,157,500,117",371.00,376.00,369.50,372.50,94.07
6416,瑞祺電通,"272,189",301,"30,296,895",112.00,112.50,110.00,112.50,27.44
6423,億而得-創,"51,146",60,"4,914,118",96.50,97.10,95.00,96.00,96.97
